,uid,video,audio,label,center,pred,posScore
2489,2489,speaker196_0000,speaker095_0000,0,48,0,0.99955584938
2490,2490,speaker196_0001,speaker196_0001,1,38,1,0.8213872
2491,2491,speaker302_0004,speaker169_0002,0,16,0,0.9987212582
2492,2492,speaker095_0000,speaker095_0000,0,123,0,0.9973480727
2493,2493,speaker188_0002,speaker188_0005,0,82,0,0.97560079
2494,2494,speaker254_0005,speaker254_0005,1,11,0,0.4586784
2495,2495,speaker047_0023,speaker047_0010,0,27,0,0.78062612
2496,2496,speaker309_0003,speaker309_0003,1,7,1,0.9912277
2497,2497,speaker254_0000,speaker254_0000,1,7,1,0.9670937
2498,2498,speaker094_0017,speaker094_0017,1,26,1,0.97511387
2499,2499,speaker064_0001,speaker064_0001,0,39,0,0.84288292
2500,2500,speaker258_0008,speaker258_0008,0,6,0,0.9982185466
2501,2501,speaker303_0002,speaker303_0002,1,141,1,0.85006505
2502,2502,speaker257_0010,speaker147_0001,0,76,0,0.9165308
2503,2503,speaker148_0001,speaker148_0000,0,55,0,0.993177462
2504,2504,speaker047_0011,speaker047_0011,1,5,1,0.9886535
2505,2505,speaker118_0000,speaker118_0000,1,8,1,0.9281371
2506,2506,speaker135_0000,speaker135_0000,1,81,0,0.47310293
2507,2507,speaker230_0005,speaker230_0005,1,40,1,0.9383834
2508,2508,speaker310_0010,speaker310_0010,1,62,1,0.82507527
2509,2509,speaker302_0002,speaker302_0002,1,67,1,0.99263084
2510,2510,speaker247_0000,speaker247_0000,1,19,1,0.87149805
2511,2511,speaker201_0000,speaker201_0000,1,9,1,0.7710469
2512,2512,speaker113_0000,speaker113_0000,0,7,0,0.9988385995
2513,2513,speaker302_0003,speaker302_0001,0,77,0,0.9942023777
2514,2514,speaker297_0004,speaker249_0000,0,162,0,0.9993981069
2515,2515,speaker204_0002,speaker149_0000,0,22,0,0.64061445
2516,2516,speaker134_0001,speaker134_0001,0,38,0,0.90321938
2517,2517,speaker018_0018,speaker018_0012,0,31,0,0.5996026999999999
2518,2518,speaker016_0007,speaker016_0004,0,90,0,0.99964944238
2519,2519,speaker198_0003,speaker006_0010,0,40,0,0.998829056
2520,2520,speaker074_0022,speaker074_0022,1,23,1,0.9268502
2521,2521,speaker283_0003,speaker283_0003,1,23,1,0.60971963
2522,2522,speaker261_0000,speaker261_0000,0,24,0,0.9995303019
2523,2523,speaker228_0001,speaker228_0001,1,66,0,0.15445684
2524,2524,speaker040_0002,speaker040_0002,1,55,1,0.53481495
2525,2525,speaker272_0001,speaker272_0001,1,62,1,0.9851523
2526,2526,speaker059_0003,speaker059_0003,0,126,0,0.976123486
2527,2527,speaker152_0009,speaker152_0009,0,62,0,0.9953446477
2528,2528,speaker207_0001,speaker110_0000,0,158,0,0.9987433588
2529,2529,speaker146_0002,speaker146_0002,1,69,0,0.051294636
2530,2530,speaker228_0001,speaker228_0001,1,30,1,0.52960086
2531,2531,speaker077_0000,speaker077_0000,0,5,0,0.99965091626
2532,2532,speaker273_0005,speaker273_0005,1,40,1,0.6445102
2533,2533,speaker056_0007,speaker056_0003,0,30,0,0.99918790197
2534,2534,speaker046_0003,speaker046_0003,1,17,1,0.940534
2535,2535,speaker055_0045,speaker296_0004,0,102,0,0.9989070216
2536,2536,speaker201_0015,speaker201_0009,0,77,0,0.6505669700000001
2537,2537,speaker218_0001,speaker218_0001,0,12,0,0.9986061271
2538,2538,speaker328_0001,speaker328_0001,1,25,1,0.7485484
2539,2539,speaker106_0004,speaker106_0002,0,42,0,0.906876236
2540,2540,speaker263_0000,speaker263_0000,1,43,0,0.168584
2541,2541,speaker261_0000,speaker261_0000,0,1,0,0.99966775064
2542,2542,speaker302_0002,speaker302_0002,1,8,1,0.99251175
2543,2543,speaker056_0017,speaker056_0017,0,59,0,0.99951361783
2544,2544,speaker199_0002,speaker199_0002,1,11,0,0.15278004
2545,2545,speaker061_0052,speaker061_0052,1,186,1,0.81239974
2546,2546,speaker298_0004,speaker298_0002,0,166,0,0.985431103
2547,2547,speaker306_0001,speaker143_0001,0,239,0,0.99944995396
2548,2548,speaker254_0003,speaker254_0003,1,81,0,0.43317592
2549,2549,speaker227_0000,speaker227_0000,1,19,1,0.70199716
2550,2550,speaker040_0003,speaker258_0013,0,11,0,0.77392215
2551,2551,speaker287_0002,speaker287_0002,0,0,0,0.99940854684
2552,2552,speaker126_0001,speaker126_0001,1,15,1,0.74041533
2553,2553,speaker193_0003,speaker193_0004,0,28,1,0.27629669999999995
2554,2554,speaker166_0011,speaker218_0000,0,25,0,0.999415001
2555,2555,speaker208_0011,speaker208_0011,1,24,1,0.5342578
2556,2556,speaker205_0000,speaker205_0000,1,15,1,0.90427184
2557,2557,speaker235_0000,speaker235_0001,0,25,0,0.9989551664
2558,2558,speaker193_0002,speaker298_0004,0,29,1,0.32840835999999995
2559,2559,speaker144_0003,speaker144_0003,1,34,1,0.9449258
2560,2560,speaker263_0001,speaker263_0001,1,38,1,0.97998875
2561,2561,speaker103_0000,speaker103_0000,0,8,0,0.9986599907
2562,2562,speaker028_0004,speaker068_0010,0,42,0,0.9992366355
2563,2563,speaker004_0034,speaker040_0012,0,9,0,0.9942226154
2564,2564,speaker310_0001,speaker228_0001,0,5,0,0.9990885999
2565,2565,speaker273_0005,speaker273_0005,1,52,1,0.9801358
2566,2566,speaker187_0000,speaker187_0000,0,34,0,0.99962739964
2567,2567,speaker069_0001,speaker069_0001,1,38,0,0.4891804
2568,2568,speaker073_0000,speaker073_0000,1,23,1,0.85531366
2569,2569,speaker302_0002,speaker302_0000,0,27,0,0.85794467
2570,2570,speaker296_0004,speaker296_0004,1,29,0,0.2732952
2571,2571,speaker064_0001,speaker152_0002,0,45,0,0.9989379953
2572,2572,speaker147_0002,speaker147_0002,1,68,1,0.9817227
2573,2573,speaker321_0002,speaker321_0002,1,38,0,0.43683708
2574,2574,speaker234_0037,speaker049_0022,0,22,0,0.9110581799999999
2575,2575,speaker261_0000,speaker261_0000,1,3,1,0.97230697
2576,2576,speaker006_0007,speaker040_0012,0,119,0,0.9987741903
2577,2577,speaker264_0000,speaker264_0000,1,7,1,0.9856731
2578,2578,speaker311_0001,speaker311_0001,1,54,1,0.9780374
2579,2579,speaker262_0000,speaker210_0001,0,49,0,0.988182247
2580,2580,speaker102_0000,speaker292_0012,0,37,1,0.33338416000000004
2581,2581,speaker258_0003,speaker258_0003,1,96,1,0.9320309
2582,2582,speaker116_0000,speaker116_0000,1,31,1,0.5717872
2583,2583,speaker127_0003,speaker127_0003,1,29,1,0.79926246
2584,2584,speaker164_0002,speaker164_0002,1,6,1,0.9953419
2585,2585,speaker282_0015,speaker071_0001,0,38,0,0.9984307938
2586,2586,speaker283_0004,speaker059_0001,0,56,0,0.7424602499999999
2587,2587,speaker297_0007,speaker166_0010,0,86,0,0.6556454
2588,2588,speaker199_0000,speaker199_0000,1,83,1,0.6805034
2589,2589,speaker028_0013,speaker205_0002,0,109,0,0.9988714452
2590,2590,speaker062_0004,speaker062_0004,0,33,0,0.9975127042
2591,2591,speaker316_0003,speaker316_0006,0,191,0,0.968718152
2592,2592,speaker282_0007,speaker282_0007,0,20,0,0.85791975
2593,2593,speaker328_0005,speaker328_0005,1,63,1,0.75570965
2594,2594,speaker299_0006,speaker299_0006,0,8,0,0.9980005554
2595,2595,speaker061_0038,speaker061_0063,0,45,0,0.86381839
2596,2596,speaker069_0000,speaker069_0000,0,33,0,0.985754818
2597,2597,speaker018_0000,speaker018_0000,1,24,1,0.90437245
2598,2598,speaker318_0001,speaker318_0001,0,0,0,0.99956943892
2599,2599,speaker103_0005,speaker103_0005,1,50,0,0.39930698
2600,2600,speaker193_0003,speaker193_0002,0,7,0,0.998771362
2601,2601,speaker267_0000,speaker267_0000,1,47,0,0.5051545
2602,2602,speaker066_0014,speaker066_0014,1,52,1,0.925123
2603,2603,speaker264_0002,speaker264_0002,1,27,1,0.8971068
2604,2604,speaker283_0001,speaker283_0001,0,121,0,0.90615662
2605,2605,speaker193_0002,speaker193_0002,1,1,1,0.9873811
2606,2606,speaker328_0000,speaker149_0000,0,21,0,0.998799001
2607,2607,speaker188_0001,speaker188_0008,0,9,0,0.993679319
2608,2608,speaker242_0003,speaker242_0003,1,41,1,0.8726093
2609,2609,speaker309_0002,speaker309_0002,1,92,1,0.56173235
2610,2610,speaker068_0001,speaker139_0001,0,19,0,0.6513408
2611,2611,speaker302_0001,speaker302_0001,1,16,0,0.29537076
2612,2612,speaker228_0001,speaker228_0001,1,83,0,0.4841068
2613,2613,speaker163_0003,speaker163_0003,0,38,0,0.9945814093
2614,2614,speaker267_0001,speaker267_0000,0,21,0,0.99928549305
2615,2615,speaker223_0040,speaker223_0040,1,6,1,0.94214904
2616,2616,speaker189_0005,speaker189_0005,1,41,1,0.9858259
2617,2617,speaker249_0000,speaker249_0000,1,3,1,0.9728095
2618,2618,speaker204_0001,speaker204_0002,0,15,0,0.99905487505
2619,2619,speaker287_0002,speaker287_0002,1,114,1,0.8639599
2620,2620,speaker191_0000,speaker261_0000,0,80,0,0.7601762
2621,2621,speaker300_0000,speaker300_0001,0,22,1,0.3804373
2622,2622,speaker257_0002,speaker257_0002,1,6,1,0.9779287
2623,2623,speaker306_0003,speaker306_0003,0,83,0,0.84489658
2624,2624,speaker235_0002,speaker235_0002,1,17,1,0.93395036
2625,2625,speaker232_0001,speaker052_0003,0,54,0,0.9992999599
2626,2626,speaker196_0001,speaker196_0001,0,5,0,0.99926015385
2627,2627,speaker246_0000,speaker246_0001,0,39,0,0.77693267
2628,2628,speaker227_0004,speaker189_0001,0,77,0,0.5406948300000001
2629,2629,speaker198_0002,speaker198_0002,1,13,1,0.74116534
2630,2630,speaker077_0004,speaker077_0004,1,7,1,0.9858244
2631,2631,speaker297_0007,speaker297_0005,0,74,0,0.968516454
2632,2632,speaker150_0001,speaker150_0001,1,42,0,0.23275599
2633,2633,speaker283_0003,speaker283_0003,1,54,1,0.6960531
2634,2634,speaker228_0001,speaker228_0001,0,52,1,0.40742636
2635,2635,speaker292_0001,speaker292_0007,0,83,1,0.07104129999999997
2636,2636,speaker305_0001,speaker305_0001,1,13,1,0.74899244
2637,2637,speaker303_0000,speaker303_0000,1,61,1,0.71063626
2638,2638,speaker155_0003,speaker155_0003,1,24,1,0.5994755
2639,2639,speaker155_0005,speaker155_0000,0,43,0,0.99910458084
2640,2640,speaker283_0001,speaker283_0001,1,213,1,0.9884035
2641,2641,speaker287_0002,speaker136_0000,0,42,0,0.5973987599999999
2642,2642,speaker273_0001,speaker273_0001,1,70,0,0.09998585
2643,2643,speaker150_0001,speaker150_0001,0,22,0,0.6797456399999999
2644,2644,speaker168_0001,speaker168_0001,0,3,0,0.9996177501
2645,2645,speaker028_0011,speaker264_0001,0,80,0,0.9980957411
2646,2646,speaker164_0001,speaker164_0001,1,84,1,0.996216
2647,2647,speaker136_0000,speaker136_0000,1,29,1,0.50592834
2648,2648,speaker135_0001,speaker135_0000,0,1,0,0.99947399297
2649,2649,speaker048_0008,speaker048_0008,0,107,0,0.91608074
2650,2650,speaker300_0000,speaker300_0001,0,7,0,0.9984987687
2651,2651,speaker127_0003,speaker127_0003,1,18,1,0.4939084
2652,2652,speaker184_0003,speaker184_0003,1,12,1,0.57004637
2653,2653,speaker159_0000,speaker159_0000,0,29,0,0.9995037003
2654,2654,speaker224_0004,speaker224_0004,1,57,1,0.9315273
2655,2655,speaker090_0000,speaker090_0000,1,113,1,0.9632877
2656,2656,speaker095_0000,speaker095_0000,0,62,0,0.686016
2657,2657,speaker118_0000,speaker118_0000,1,55,1,0.7416136
2658,2658,speaker061_0074,speaker061_0074,1,14,0,0.25635278
2659,2659,speaker018_0021,speaker318_0001,0,56,1,0.45664375999999995
2660,2660,speaker057_0008,speaker057_0008,0,46,0,0.83322361
2661,2661,speaker014_0012,speaker014_0012,1,5,1,0.9910343
2662,2662,speaker148_0000,speaker148_0000,1,110,1,0.86012685
2663,2663,speaker049_0005,speaker049_0005,0,25,0,0.51037797
2664,2664,speaker223_0036,speaker223_0030,0,113,0,0.71560147
2665,2665,speaker116_0000,speaker116_0000,0,1,0,0.99952810808
2666,2666,speaker143_0009,speaker285_0001,0,34,0,0.9164711759999999
2667,2667,speaker295_0001,speaker295_0001,0,100,0,0.8663273499999999
2668,2668,speaker006_0013,speaker006_0013,1,48,1,0.985706
2669,2669,speaker090_0000,speaker090_0000,1,50,1,0.80601996
2670,2670,speaker272_0001,speaker228_0001,0,32,1,0.45222264999999995
2671,2671,speaker292_0012,speaker292_0012,1,48,1,0.9653938
2672,2672,speaker310_0010,speaker310_0010,0,6,0,0.9991669775300001
2673,2673,speaker090_0000,speaker090_0000,0,5,0,0.9991124792
2674,2674,speaker283_0004,speaker283_0004,1,94,1,0.92728573
2675,2675,speaker164_0003,speaker164_0003,1,4,1,0.83919275
2676,2676,speaker184_0003,speaker184_0003,1,39,1,0.9924215
2677,2677,speaker306_0003,speaker306_0003,0,153,0,0.5766627
2678,2678,speaker208_0008,speaker208_0008,1,4,1,0.9920095
2679,2679,speaker201_0012,speaker201_0012,0,18,0,0.994915705
2680,2680,speaker069_0000,speaker069_0000,0,149,0,0.9976996973
2681,2681,speaker134_0000,speaker201_0004,0,2,0,0.9985242073
2682,2682,speaker014_0020,speaker014_0020,1,19,0,0.34755328
2683,2683,speaker296_0004,speaker296_0004,1,17,0,0.35424146
2684,2684,speaker174_0011,speaker174_0011,0,37,1,0.3400347
2685,2685,speaker014_0011,speaker014_0011,1,66,0,0.09047865
2686,2686,speaker040_0008,speaker040_0008,0,11,0,0.99499158
2687,2687,speaker139_0006,speaker210_0000,0,108,0,0.99929017486
2688,2688,speaker188_0003,speaker095_0000,0,34,0,0.9976162724
2689,2689,speaker057_0021,speaker057_0021,1,88,1,0.9908255
2690,2690,speaker316_0009,speaker111_0002,0,106,0,0.91610957
2691,2691,speaker143_0004,speaker143_0004,0,46,0,0.9995121056
2692,2692,speaker257_0008,speaker257_0008,1,5,1,0.77657646
2693,2693,speaker057_0033,speaker057_0033,0,21,0,0.75504187
2694,2694,speaker302_0001,speaker302_0000,0,98,0,0.90321023
2695,2695,speaker056_0017,speaker049_0057,0,32,0,0.6553794399999999
2696,2696,speaker074_0006,speaker262_0000,0,37,0,0.9989020807
2697,2697,speaker150_0001,speaker150_0001,0,42,0,0.8449164
2698,2698,speaker149_0000,speaker149_0000,1,29,1,0.980909
2699,2699,speaker014_0017,speaker014_0000,0,112,0,0.981560547
2700,2700,speaker014_0014,speaker014_0014,1,7,1,0.950743
2701,2701,speaker297_0002,speaker297_0002,0,32,1,0.27384007
2702,2702,speaker287_0003,speaker287_0003,1,70,1,0.95573956
2703,2703,speaker136_0000,speaker136_0000,1,1,1,0.9857185
2704,2704,speaker061_0059,speaker061_0068,0,64,0,0.779416
2705,2705,speaker106_0001,speaker106_0001,0,35,0,0.7121294
2706,2706,speaker278_0000,speaker169_0003,0,27,0,0.77137753
2707,2707,speaker246_0000,speaker134_0000,0,40,0,0.998472979
2708,2708,speaker298_0005,speaker298_0005,0,43,1,0.45336014
2709,2709,speaker144_0002,speaker144_0002,0,99,0,0.99954015636
2710,2710,speaker126_0002,speaker291_0000,0,57,0,0.8541072000000001
2711,2711,speaker150_0002,speaker150_0002,0,7,0,0.9986410908
2712,2712,speaker247_0001,speaker247_0001,0,42,0,0.940392215
2713,2713,speaker285_0004,speaker285_0006,0,28,0,0.6098519600000001
2714,2714,speaker234_0023,speaker234_0023,1,56,1,0.9605281
2715,2715,speaker278_0000,speaker278_0000,0,18,0,0.99920506944
2716,2716,speaker164_0002,speaker164_0000,0,16,0,0.51430157
2717,2717,speaker249_0000,speaker316_0005,0,36,0,0.73899078
2718,2718,speaker314_0000,speaker314_0000,1,58,1,0.86042625
2719,2719,speaker218_0005,speaker218_0005,0,30,0,0.9992978178
2720,2720,speaker174_0009,speaker077_0006,0,112,0,0.72153395
2721,2721,speaker039_0000,speaker039_0000,0,19,0,0.9990102751
2722,2722,speaker280_0000,speaker235_0002,0,9,0,0.99959109016
2723,2723,speaker014_0003,speaker014_0003,1,40,1,0.9627998
2724,2724,speaker016_0005,speaker016_0009,0,15,0,0.961116854
2725,2725,speaker074_0016,speaker074_0016,1,57,1,0.9338802
2726,2726,speaker227_0000,speaker227_0000,1,26,1,0.96077824
2727,2727,speaker258_0019,speaker258_0019,1,73,1,0.7001987
2728,2728,speaker191_0015,speaker191_0007,0,44,0,0.9988611472
2729,2729,speaker185_0004,speaker185_0007,0,9,0,0.9861373985
2730,2730,speaker146_0000,speaker146_0000,1,12,0,0.2040524
2731,2731,speaker071_0001,speaker071_0001,0,85,1,0.16421319999999995
2732,2732,speaker048_0040,speaker048_0005,0,14,0,0.994426883
2733,2733,speaker309_0002,speaker309_0002,1,155,1,0.928586
2734,2734,speaker073_0000,speaker212_0014,0,160,0,0.63385022
2735,2735,speaker152_0002,speaker152_0002,1,12,1,0.9472507
2736,2736,speaker028_0005,speaker061_0068,0,24,0,0.985296936
2737,2737,speaker313_0005,speaker313_0005,0,58,0,0.99942851084
2738,2738,speaker138_0009,speaker138_0009,1,134,0,0.09855116
2739,2739,speaker311_0001,speaker311_0000,0,58,0,0.99961672345
2740,2740,speaker292_0015,speaker049_0029,0,25,0,0.86793703
2741,2741,speaker077_0003,speaker077_0003,1,68,0,0.43372524
2742,2742,speaker283_0001,speaker283_0000,0,127,0,0.59506306
2743,2743,speaker246_0001,speaker246_0000,0,130,0,0.99938225624
2744,2744,speaker056_0013,speaker056_0019,0,34,0,0.91151099
2745,2745,speaker134_0000,speaker134_0002,0,27,0,0.973689022
2746,2746,speaker314_0007,speaker314_0007,1,107,1,0.6841215
2747,2747,speaker282_0005,speaker282_0005,0,126,1,0.13768166000000004
2748,2748,speaker076_0004,speaker076_0004,1,47,1,0.8148724
2749,2749,speaker197_0007,speaker197_0007,1,20,1,0.949634
2750,2750,speaker292_0008,speaker292_0008,0,44,0,0.975690166
2751,2751,speaker257_0001,speaker257_0001,0,78,0,0.8141790600000001
2752,2752,speaker278_0001,speaker278_0001,1,12,1,0.7054544
2753,2753,speaker149_0000,speaker149_0000,0,23,0,0.9995178303
2754,2754,speaker144_0002,speaker014_0006,0,26,1,0.11625344000000004
2755,2755,speaker299_0005,speaker299_0005,1,31,0,0.06668886
2756,2756,speaker056_0008,speaker056_0008,0,10,0,0.992395615
2757,2757,speaker283_0000,speaker283_0000,1,22,1,0.9568698
2758,2758,speaker068_0010,speaker068_0010,0,68,0,0.7189567
2759,2759,speaker311_0001,speaker311_0000,0,8,0,0.99941516196
2760,2760,speaker111_0005,speaker111_0005,1,8,1,0.9896224
2761,2761,speaker057_0023,speaker057_0023,1,111,1,0.9807823
2762,2762,speaker061_0013,speaker061_0013,1,2,1,0.99330014
2763,2763,speaker150_0002,speaker150_0002,1,27,0,0.33329368
2764,2764,speaker305_0000,speaker305_0000,1,87,1,0.9391287
2765,2765,speaker169_0001,speaker169_0001,1,23,1,0.9935542
2766,2766,speaker198_0002,speaker198_0002,0,6,0,0.9981528484
2767,2767,speaker136_0001,speaker136_0001,1,25,0,0.42795038
2768,2768,speaker028_0008,speaker028_0008,1,21,1,0.4684988
2769,2769,speaker048_0024,speaker048_0024,1,23,0,0.36954108
2770,2770,speaker048_0011,speaker048_0011,0,9,0,0.980111541
2771,2771,speaker049_0050,speaker197_0002,0,0,0,0.99948685605
2772,2772,speaker228_0001,speaker228_0001,0,60,1,0.34858520000000004
2773,2773,speaker267_0001,speaker267_0000,0,42,0,0.997902899
2774,2774,speaker224_0006,speaker224_0006,0,57,0,0.81283566
2775,2775,speaker205_0001,speaker205_0001,0,38,0,0.9992816336
2776,2776,speaker278_0001,speaker278_0001,1,42,1,0.9865407
2777,2777,speaker280_0002,speaker280_0002,1,107,1,0.9822167
2778,2778,speaker074_0009,speaker074_0000,0,76,0,0.949497465
2779,2779,speaker039_0006,speaker052_0025,0,44,0,0.958208714
2780,2780,speaker090_0000,speaker090_0000,1,82,1,0.94770104
2781,2781,speaker135_0000,speaker150_0001,0,1,0,0.99957515014
2782,2782,speaker138_0025,speaker138_0002,0,2,0,0.99958994155
2783,2783,speaker310_0006,speaker310_0006,0,189,0,0.99903713446
2784,2784,speaker187_0000,speaker152_0005,0,11,1,0.4087974
2785,2785,speaker174_0002,speaker313_0002,0,96,0,0.9992125605
2786,2786,speaker316_0001,speaker316_0000,0,68,0,0.5786101
2787,2787,speaker127_0000,speaker127_0005,0,32,0,0.68912002
2788,2788,speaker328_0005,speaker328_0005,0,81,1,0.23927193999999996
2789,2789,speaker258_0012,speaker258_0000,0,15,0,0.54867807
2790,2790,speaker109_0001,speaker109_0001,1,5,1,0.9911055
2791,2791,speaker191_0018,speaker191_0018,0,46,1,0.2904709
2792,2792,speaker074_0011,speaker074_0011,1,90,1,0.7226266
2793,2793,speaker208_0013,speaker208_0031,0,217,0,0.79681784
2794,2794,speaker249_0000,speaker249_0000,1,54,1,0.6618638
2795,2795,speaker228_0001,speaker228_0001,1,56,0,0.17396311
2796,2796,speaker018_0008,speaker028_0003,0,107,0,0.997083721
2797,2797,speaker302_0001,speaker302_0001,1,11,1,0.6692338
2798,2798,speaker242_0001,speaker242_0001,1,21,0,0.044768453
2799,2799,speaker147_0002,speaker311_0000,0,12,0,0.989520542
2800,2800,speaker046_0004,speaker046_0004,0,8,0,0.9993463456
2801,2801,speaker287_0003,speaker287_0003,0,85,0,0.984052822
2802,2802,speaker297_0004,speaker297_0004,1,134,1,0.92000073
2803,2803,speaker223_0000,speaker223_0000,1,177,0,0.40018064
2804,2804,speaker310_0004,speaker310_0004,1,56,0,0.061212778
2805,2805,speaker273_0003,speaker273_0003,0,220,0,0.983788319
2806,2806,speaker134_0002,speaker205_0000,0,24,0,0.9995524113
2807,2807,speaker074_0000,speaker074_0023,0,69,1,0.3447953
2808,2808,speaker205_0002,speaker205_0002,0,16,0,0.99935485463
2809,2809,speaker028_0012,speaker028_0002,0,6,0,0.9992350982
2810,2810,speaker328_0002,speaker328_0002,1,2,1,0.98472697
2811,2811,speaker313_0004,speaker313_0004,1,61,0,0.40196645
2812,2812,speaker048_0000,speaker048_0000,0,8,0,0.99958945616
2813,2813,speaker144_0003,speaker144_0003,0,29,0,0.5634393
2814,2814,speaker152_0002,speaker152_0002,0,25,0,0.9981507747
2815,2815,speaker191_0027,speaker191_0001,0,59,0,0.99963031433
2816,2816,speaker249_0000,speaker249_0000,1,57,1,0.8772396
2817,2817,speaker212_0003,speaker212_0003,1,12,0,0.3939701
2818,2818,speaker168_0000,speaker168_0000,1,25,1,0.9944
2819,2819,speaker228_0001,speaker228_0001,1,81,1,0.52390796
2820,2820,speaker199_0000,speaker199_0006,0,72,0,0.99903215334
2821,2821,speaker039_0007,speaker039_0001,0,21,1,0.4153958
2822,2822,speaker077_0005,speaker077_0005,1,16,1,0.9357055
